"name","year","stint","team","league","G","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","IBB","HBP","SH","SF","GIDP","pos","birth","age","hand"
"natalro01",1997,1,"FLO","NL",4,4,2,2,1,0,1,3,0,0,2,0,0,0,0,1,0,C,1965,33,R
"navardi01",2004,1,"NYA","AL",5,7,2,3,0,0,0,1,0,0,0,0,0,0,0,0,1,C,1984,21,B
"navarti01",1993,1,"NYN","NL",12,17,1,1,0,0,0,1,0,0,0,4,0,0,1,0,1,SS,1970,24,B
"neeltr01",1992,1,"OAK","AL",24,53,8,14,3,0,3,9,0,1,5,15,0,1,0,0,1,LF,1965,28,L
"neeltr01",1993,1,"OAK","AL",123,427,59,124,21,0,19,63,3,5,49,101,5,4,0,2,7,DH,1965,29,L
"neeltr01",1994,1,"OAK","AL",83,278,43,74,13,0,15,48,2,3,38,61,5,2,1,1,4,DH,1965,30,L
"neillmi01",1998,1,"OAK","AL",6,15,2,4,1,0,0,0,0,0,2,4,0,0,0,0,0,LF,1970,29,R
"nelsobr01",2002,1,"BOS","AL",25,34,6,9,3,0,0,2,1,1,4,1,0,0,1,0,1,RF,1974,29,B
"nelsoda01",1970,1,"WS2","AL",47,107,5,17,1,0,0,4,2,1,7,24,0,0,0,2,2,2B,1944,27,R
"nelsoda01",1971,1,"WS2","AL",85,329,47,92,11,3,5,33,17,8,23,29,2,1,4,1,9,3B,1944,28,R
"nelsoda01",1972,1,"TEX","AL",145,499,68,113,16,3,2,28,51,17,67,81,3,5,9,0,4,CF,1944,29,R
"nelsoda01",1973,1,"TEX","AL",142,576,71,165,24,4,7,48,43,16,34,78,3,0,11,3,11,2B,1944,30,R
"nelsoda01",1974,1,"TEX","AL",121,474,71,112,13,1,3,42,25,13,34,72,0,4,11,3,17,DH,1944,31,R
"nelsoda01",1975,1,"TEX","AL",28,80,9,17,1,0,2,10,6,0,8,10,1,1,2,1,3,DH,1944,32,R
"nelsoda01",1976,1,"KCA","AL",78,153,24,36,4,2,1,17,15,5,14,26,0,0,3,1,1,DH,1944,33,R
"nelsoda01",1977,1,"KCA","AL",27,48,8,9,3,1,0,4,1,3,7,11,0,0,0,0,1,DH,1944,34,R
"nelsoja01",1983,1,"SEA","AL",40,96,9,21,3,0,1,5,4,2,13,12,1,0,1,1,2,C,1959,25,R
"nelsori01",1983,1,"SEA","AL",98,291,32,74,13,3,5,36,7,4,17,50,3,0,2,1,4,RF,1959,25,L
"nelsori01",1984,1,"SEA","AL",9,15,2,3,0,0,1,2,0,0,2,4,0,0,0,0,0,RF,1959,26,L
"nelsori01",1985,1,"SEA","AL",6,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,RF,1959,27,L
"nelsori01",1986,1,"SEA","AL",10,12,2,2,0,0,0,1,1,0,0,4,0,0,0,0,0,CF,1959,28,L
"nelsoro03",1986,1,"OAK","AL",5,9,1,2,1,0,0,0,0,0,1,4,0,0,0,0,0,DH,1964,23,L
"nelsoro03",1987,1,"OAK","AL",7,24,1,4,1,0,0,0,0,0,0,12,0,0,1,0,0,1B,1964,24,L
"nelsoro03",1987,2,"SDN","NL",10,11,0,1,0,0,0,1,0,0,1,8,0,0,0,0,0,1B,1964,24,L
"nelsoro03",1988,1,"SDN","NL",7,21,4,4,0,0,1,3,0,0,2,9,0,0,0,0,0,1B,1964,25,L
"nelsoro03",1989,1,"SDN","NL",42,82,6,16,0,1,3,7,1,3,20,29,1,0,0,0,2,1B,1964,26,L
"nelsoro03",1990,1,"SDN","NL",5,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,NA,1964,27,L
"nendi01",1970,1,"WS2","AL",6,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1B,1939,32,L
"nettlgr01",1970,1,"CLE","AL",157,549,81,129,13,1,26,62,3,1,81,77,3,3,0,0,12,LF,1944,27,L
"nettlgr01",1971,1,"CLE","AL",158,598,78,156,18,1,28,86,7,4,82,56,6,3,1,6,15,3B,1944,28,L
"nettlgr01",1972,1,"CLE","AL",150,557,65,141,28,0,17,70,2,3,57,50,5,4,2,3,9,3B,1944,29,L
"nettlgr01",1973,1,"NYA","AL",160,552,65,129,18,0,22,81,0,0,78,76,3,7,0,4,15,DH,1944,30,L
"nettlgr01",1974,1,"NYA","AL",155,566,74,139,21,1,22,75,1,0,59,75,8,3,1,9,9,SS,1944,31,L
"nettlgr01",1975,1,"NYA","AL",157,581,71,155,24,4,21,91,1,3,51,88,3,2,2,11,8,3B,1944,32,L
"nettlgr01",1976,1,"NYA","AL",158,583,88,148,29,2,32,93,11,6,62,94,6,4,2,5,8,SS,1944,33,L
"nettlgr01",1977,1,"NYA","AL",158,589,99,150,23,4,37,107,2,5,68,79,8,3,0,4,8,DH,1944,34,L
"nettlgr01",1978,1,"NYA","AL",159,587,81,162,23,2,27,93,1,1,59,69,6,6,1,9,20,SS,1944,35,L
"nettlgr01",1979,1,"NYA","AL",145,521,71,132,15,1,20,73,1,2,59,53,6,0,0,8,14,3B,1944,36,L
"nettlgr01",1980,1,"NYA","AL",89,324,52,79,14,0,16,45,0,0,42,42,5,1,0,2,8,SS,1944,37,L
"nettlgr01",1981,1,"NYA","AL",103,349,46,85,7,1,15,46,0,2,47,49,4,1,2,3,5,DH,1944,38,L
"nettlgr01",1982,1,"NYA","AL",122,405,47,94,11,2,18,55,1,5,51,49,4,1,0,4,11,DH,1944,39,L
"nettlgr01",1983,1,"NYA","AL",129,462,56,123,17,3,20,75,0,1,51,65,2,3,0,3,9,DH,1944,40,L
"nettlgr01",1984,1,"SDN","NL",124,395,56,90,11,1,20,65,0,0,58,55,4,5,0,7,12,3B,1944,41,L
"nettlgr01",1985,1,"SDN","NL",137,440,66,115,23,1,15,61,0,0,72,59,5,0,0,3,10,3B,1944,42,L
"nettlgr01",1986,1,"SDN","NL",126,354,36,77,9,0,16,55,0,1,41,62,8,2,0,3,6,3B,1944,43,L
"nettlgr01",1987,1,"ATL","NL",112,177,16,37,8,1,5,33,1,0,22,25,4,0,0,2,6,3B,1944,44,L
"nettlgr01",1988,1,"MON","NL",80,93,5,16,4,0,1,14,0,0,9,19,2,0,0,2,4,3B,1944,45,L
"nettlji01",1970,1,"MIN","AL",13,20,3,5,0,0,0,0,0,1,1,5,0,0,0,0,0,LF,1947,24,L
"nettlji01",1971,1,"MIN","AL",70,168,17,42,5,1,6,24,3,2,19,24,2,0,0,3,3,CF,1947,25,L
"nettlji01",1972,1,"MIN","AL",102,235,28,48,5,2,4,15,4,3,32,52,3,1,0,0,5,CF,1947,26,L
"nettlji01",1974,1,"DET","AL",43,141,20,32,5,1,6,17,3,4,15,26,1,1,2,0,1,RF,1947,28,L
"nettlji01",1979,1,"KCA","AL",11,23,0,2,0,0,0,1,0,0,3,2,0,0,0,0,0,LF,1947,33,L
"nettlji01",1981,1,"OAK","AL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,RF,1947,35,L
"nettlmo01",1974,1,"CAL","AL",56,175,27,48,4,0,0,8,20,11,16,38,0,0,2,0,3,CF,1952,23,L
"nettlmo01",1975,1,"CAL","AL",112,294,50,68,11,0,0,23,22,15,26,57,2,1,3,1,2,LF,1952,24,L
"nevinph01",1995,1,"HOU","NL",18,60,4,7,1,0,0,1,1,0,7,13,1,1,1,0,2,LF,1971,25,R
"nevinph01",1995,2,"DET","AL",29,96,9,21,3,1,2,12,0,0,11,27,0,3,0,0,3,LF,1971,25,R
"nevinph01",1996,1,"DET","AL",38,120,15,35,5,0,8,19,1,0,8,39,0,1,0,1,1,LF,1971,26,R
"nevinph01",1997,1,"DET","AL",93,251,32,59,16,1,9,35,0,1,25,68,1,1,0,1,5,LF,1971,27,R
"nevinph01",1998,1,"ANA","AL",75,237,27,54,8,1,8,27,0,0,17,67,0,5,0,2,6,DH,1971,28,R
"nevinph01",1999,1,"SDN","NL",128,383,52,103,27,0,24,85,1,0,51,82,1,1,1,5,7,RF,1971,29,R
"nevinph01",2000,1,"SDN","NL",143,538,87,163,34,1,31,107,2,0,59,121,9,4,0,4,17,3B,1971,30,R
"nevinph01",2001,1,"SDN","NL",149,546,97,167,31,0,41,126,4,4,71,147,7,4,0,3,13,DH,1971,31,R
"nevinph01",2002,1,"SDN","NL",107,407,53,116,16,0,12,57,4,0,38,87,4,1,0,4,12,3B,1971,32,R
"nevinph01",2003,1,"SDN","NL",59,226,30,63,8,0,13,46,2,0,21,44,1,0,0,1,9,RF,1971,33,R
"nevinph01",2004,1,"SDN","NL",147,547,78,158,31,1,26,105,0,0,66,121,5,5,0,5,16,DH,1971,34,R
"newfima01",1993,1,"SEA","AL",22,66,5,15,3,0,1,7,0,1,2,8,0,1,0,1,2,LF,1972,22,R
"newfima01",1994,1,"SEA","AL",12,38,3,7,1,0,1,4,0,0,2,4,0,0,0,0,2,LF,1972,23,R
"newfima01",1995,1,"SEA","AL",24,85,7,16,3,0,3,14,0,0,3,16,1,1,0,0,2,LF,1972,24,R
"newfima01",1995,2,"SDN","NL",21,55,6,17,5,1,1,7,0,0,2,8,0,0,0,0,3,LF,1972,24,R
"newfima01",1996,1,"SDN","NL",84,191,27,48,11,0,5,26,1,1,16,44,1,2,0,3,7,LF,1972,25,R
"newfima01",1996,2,"ML4","AL",49,179,21,55,15,0,7,31,0,1,11,26,1,4,0,4,1,LF,1972,25,R
"newfima01",1997,1,"ML4","AL",50,157,14,36,8,0,1,18,0,0,14,27,0,2,0,3,4,LF,1972,26,R
"newfima01",1998,1,"MIL","NL",93,186,15,44,7,0,3,25,0,1,19,29,1,1,0,3,7,LF,1972,27,R
"newhada01",1999,1,"SDN","NL",32,43,7,6,1,0,2,6,2,1,1,11,0,0,0,0,0,3B,1973,27,L
"newhada01",2000,1,"SDN","NL",14,20,5,3,1,0,1,2,0,0,6,7,1,0,0,0,0,2B,1973,28,L
"newhada01",2000,2,"PHI","NL",10,17,3,3,0,0,0,0,0,0,2,6,0,0,0,0,2,2B,1973,28,L
"newhada01",2001,1,"PHI","NL",7,6,2,2,1,0,0,1,0,0,1,0,0,0,0,1,0,2B,1973,29,L
"newhada01",2004,1,"BAL","AL",95,373,66,116,15,7,8,54,11,1,27,72,0,4,5,3,4,RF,1973,32,L
"newmaal01",1985,1,"MON","NL",25,29,7,5,1,0,0,1,2,1,3,4,0,0,0,0,0,SS,1960,26,B
"newmaal01",1986,1,"MON","NL",95,185,23,37,3,0,1,8,11,11,21,20,2,0,4,2,4,SS,1960,27,B
"newmaal01",1987,1,"MIN","AL",110,307,44,68,15,5,0,29,15,11,34,27,0,0,7,1,5,SS,1960,28,B
"newmaal01",1988,1,"MIN","AL",105,260,35,58,7,0,0,19,12,3,29,34,0,0,6,0,4,SS,1960,29,B
"newmaal01",1989,1,"MIN","AL",141,446,62,113,18,2,0,38,25,12,59,46,0,2,10,4,3,SS,1960,30,B
"newmaal01",1990,1,"MIN","AL",144,388,43,94,14,0,0,30,13,6,33,34,0,2,8,2,7,SS,1960,31,B
"newmaal01",1991,1,"MIN","AL",118,246,25,47,5,0,0,19,4,5,23,21,0,1,5,3,5,SS,1960,32,B
"newmaal01",1992,1,"TEX","AL",116,246,25,54,5,0,0,12,9,6,34,26,0,1,8,0,5,SS,1960,33,B
"newmaje01",1976,1,"OAK","AL",43,77,5,15,4,0,0,4,0,0,4,12,0,0,5,0,0,C,1948,29,R
"newmaje01",1978,1,"OAK","AL",105,268,25,64,7,1,9,32,0,3,18,40,2,1,3,1,4,DH,1948,31,R
"newmaje01",1979,1,"OAK","AL",143,516,53,119,17,2,22,71,2,1,27,88,2,1,2,6,17,DH,1948,32,R
"newmaje01",1980,1,"OAK","AL",127,438,37,102,19,1,15,56,3,4,25,81,8,1,5,5,10,DH,1948,33,R
"newmaje01",1981,1,"OAK","AL",68,216,17,50,12,0,3,15,0,2,9,28,1,0,2,2,7,C,1948,34,R
"newmaje01",1982,1,"OAK","AL",72,251,19,50,11,0,6,30,0,1,14,49,1,0,1,2,7,DH,1948,35,R
"newmaje01",1983,1,"BOS","AL",59,132,11,25,4,0,3,7,0,1,10,31,1,2,2,1,4,DH,1948,36,R
"newmaje01",1984,1,"BOS","AL",24,63,5,14,2,0,1,3,0,0,5,16,0,0,2,1,1,C,1948,37,R
"newsowa01",1991,1,"CHA","AL",71,132,20,39,5,0,4,25,2,2,28,34,1,0,0,0,4,RF,1964,28,L
"newsowa01",1992,1,"CHA","AL",63,136,19,30,3,0,1,11,3,0,37,38,2,0,0,0,4,RF,1964,29,L
"newsowa01",1993,1,"CHA","AL",26,40,9,12,0,0,2,6,0,0,9,12,1,0,0,0,2,RF,1964,30,L
"newsowa01",1994,1,"CHA","AL",63,102,16,26,5,0,2,7,1,0,14,23,1,0,2,0,3,RF,1964,31,L
"newsowa01",1995,1,"CHA","AL",51,85,19,20,0,2,3,9,1,1,23,27,0,1,0,0,2,LF,1964,32,L
"newsowa01",1995,2,"SEA","AL",33,72,15,21,2,0,2,6,1,0,16,18,0,0,0,0,1,LF,1964,32,L
"newsowa01",1996,1,"TEX","AL",91,235,34,60,14,1,10,31,3,0,37,82,1,0,0,1,3,RF,1964,33,L
"newsowa01",1997,1,"TEX","AL",81,169,23,36,10,1,10,23,3,0,31,53,2,0,0,1,4,RF,1964,34,L
"newsowa01",1998,1,"TEX","AL",10,21,1,4,1,0,0,2,0,0,1,5,1,0,0,0,1,LF,1964,35,L
"nichoca01",1986,1,"BAL","AL",5,5,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,C,1962,25,R
"nichoca01",1987,1,"BAL","AL",13,21,4,8,1,0,0,3,0,0,1,4,0,0,1,0,0,C,1962,26,R
"nichoca01",1988,1,"BAL","AL",18,47,2,9,1,0,0,1,0,0,3,10,0,0,1,1,3,RF,1962,27,R
"nichoca01",1989,1,"HOU","NL",8,13,0,1,0,0,0,2,0,0,0,3,0,0,0,0,0,C,1962,28,R
"nichoca01",1990,1,"HOU","NL",32,49,7,10,3,0,0,11,0,0,8,11,1,1,1,2,1,LF,1962,29,R
"nichoca01",1991,1,"HOU","NL",20,51,3,10,3,0,0,1,0,0,5,17,1,0,0,0,0,C,1962,30,R
"nichoke01",2000,1,"SDN","NL",37,97,7,21,6,1,1,8,1,0,4,31,0,1,3,0,2,SS,1976,25,B
"nichore01",1980,1,"BOS","AL",12,36,5,8,0,1,0,3,0,1,3,8,0,0,0,0,0,CF,1958,23,R
"nichore01",1981,1,"BOS","AL",39,48,13,9,0,1,0,3,0,1,2,6,0,0,4,1,0,CF,1958,24,R
"nichore01",1982,1,"BOS","AL",92,245,35,74,16,1,7,33,5,3,14,28,1,1,4,1,3,CF,1958,25,R
"nichore01",1983,1,"BOS","AL",100,274,35,78,22,1,6,22,7,5,26,36,2,3,3,1,5,SS,1958,26,R
"nichore01",1984,1,"BOS","AL",74,124,14,28,5,1,1,14,2,1,12,18,1,3,1,1,0,CF,1958,27,R
"nichore01",1985,1,"BOS","AL",21,32,3,6,1,0,1,3,1,0,2,4,0,1,1,1,1,CF,1958,28,R
"nichore01",1985,2,"CHA","AL",51,118,20,35,7,1,1,15,5,5,15,13,1,0,2,1,1,CF,1958,28,R
"nichore01",1986,1,"CHA","AL",74,136,9,31,4,0,2,18,5,4,11,23,0,0,1,2,2,LF,1958,29,R
"nichore01",1987,1,"MON","NL",77,147,22,39,8,2,4,20,2,1,14,13,1,1,0,2,4,CF,1958,30,R
"nicosst01",1978,1,"PIT","NL",3,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,C,1955,24,R
"nicosst01",1979,1,"PIT","NL",70,191,22,55,16,0,4,13,0,2,23,17,7,0,1,0,5,C,1955,25,R
"nicosst01",1980,1,"PIT","NL",60,176,16,38,8,0,1,22,0,1,19,16,5,1,2,3,6,C,1955,26,R
"nicosst01",1981,1,"PIT","NL",54,169,21,39,10,1,2,18,3,1,13,10,2,0,2,0,7,C,1955,27,R
"nicosst01",1982,1,"PIT","NL",39,100,6,28,3,0,1,7,0,1,11,13,4,0,2,1,1,LF,1955,28,R
"nicosst01",1983,1,"PIT","NL",21,46,4,6,2,0,1,1,0,0,1,7,0,0,2,0,5,C,1955,29,R
"nicosst01",1983,2,"SFN","NL",15,33,4,11,0,0,0,6,0,0,3,2,1,0,1,0,2,C,1955,29,R
"nicosst01",1984,1,"SFN","NL",48,132,9,40,11,2,2,19,1,1,8,14,0,0,1,3,3,C,1955,30,R
"nicosst01",1985,1,"MON","NL",42,71,4,12,2,0,0,1,1,0,7,11,0,0,1,0,2,C,1955,31,R
"nicosst01",1985,2,"TOR","AL",6,15,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,C,1955,31,R
"niekrla01",2003,1,"SFN","NL",5,5,2,1,1,0,0,2,0,0,0,1,0,0,0,0,0,1B,1979,25,R
"nietoto01",1984,1,"SLN","NL",33,86,7,24,4,0,3,12,0,0,5,18,2,0,0,2,3,C,1960,25,R
"nietoto01",1985,1,"SLN","NL",95,253,15,57,10,2,0,34,0,2,26,37,8,3,6,0,9,C,1960,26,R
"nietoto01",1986,1,"MON","NL",30,65,5,13,3,1,1,7,0,1,6,21,1,1,0,0,3,C,1960,27,R
"nietoto01",1987,1,"MIN","AL",41,105,7,21,7,1,1,12,0,0,8,24,0,3,5,0,1,DH,1960,28,R
"nietoto01",1988,1,"MIN","AL",24,60,1,4,0,0,0,0,0,0,1,17,0,1,0,0,2,C,1960,29,R
"nietoto01",1989,1,"PHI","NL",11,20,1,3,0,0,0,0,0,0,6,7,0,1,0,0,0,C,1960,30,R
"nietoto01",1990,1,"PHI","NL",17,30,1,5,0,0,0,4,0,0,3,11,0,1,0,0,2,C,1960,31,R
"nievejo01",1998,1,"CHN","NL",2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,SS,1975,24,R
"nievejo01",1999,1,"CHN","NL",54,181,16,45,9,1,2,18,0,2,8,25,0,4,3,3,5,SS,1975,25,R
"nievejo01",2000,1,"CHN","NL",82,198,17,42,6,3,5,24,1,1,11,43,1,0,2,2,8,SS,1975,26,R
"nievejo01",2001,1,"ANA","AL",29,53,5,13,3,1,2,3,0,1,2,20,0,2,2,0,1,SS,1975,27,R
"nievejo01",2002,1,"ANA","AL",45,97,17,28,2,0,0,6,1,1,2,14,0,0,1,0,3,SS,1975,28,R
"nieveme01",1992,1,"ATL","NL",12,19,0,4,1,0,0,1,0,0,2,7,0,0,0,0,0,LF,1971,22,B
"nieveme01",1993,1,"SDN","NL",19,47,4,9,0,0,2,3,0,0,3,21,0,1,0,0,0,RF,1971,23,B
"nieveme01",1994,1,"SDN","NL",10,19,2,5,1,0,1,4,0,0,3,10,0,0,0,0,0,RF,1971,24,B
"nieveme01",1995,1,"SDN","NL",98,234,32,48,6,1,14,38,2,3,19,88,0,5,1,3,9,LF,1971,25,B
"nieveme01",1996,1,"DET","AL",120,431,71,106,23,4,24,60,1,2,44,158,2,6,0,3,10,RF,1971,26,B
"nieveme01",1997,1,"DET","AL",116,359,46,82,18,1,20,64,1,7,39,157,6,5,0,2,3,RF,1971,27,B
"nieveme01",1998,1,"CIN","NL",83,119,8,30,4,0,2,17,0,0,26,42,1,0,0,2,3,RF,1971,28,B
"nievewi01",2002,1,"SDN","NL",28,72,2,13,3,1,0,3,1,0,4,15,4,0,0,0,1,C,1977,26,R
"nilssda01",1992,1,"ML4","AL",51,164,15,38,8,0,4,25,2,2,17,18,1,0,2,0,1,DH,1969,24,L
"nilssda01",1993,1,"ML4","AL",100,296,35,76,10,2,7,40,3,6,37,36,5,0,4,3,10,DH,1969,25,L
"nilssda01",1994,1,"ML4","AL",109,397,51,109,28,3,12,69,1,0,34,61,9,0,1,8,7,DH,1969,26,L
"nilssda01",1995,1,"ML4","AL",81,263,41,73,12,1,12,53,2,0,24,41,4,2,0,5,9,RF,1969,27,L
"nilssda01",1996,1,"ML4","AL",123,453,81,150,33,2,17,84,2,3,57,68,6,3,0,3,4,RF,1969,28,L
"nilssda01",1997,1,"ML4","AL",156,554,71,154,33,0,20,81,2,3,65,88,8,2,1,7,7,LF,1969,29,L
"nilssda01",1998,1,"MIL","NL",102,309,39,83,14,1,12,56,2,2,33,48,1,1,2,2,12,RF,1969,30,L
"nilssda01",1999,1,"MIL","NL",115,343,56,106,19,1,21,62,1,2,53,64,6,2,2,4,7,DH,1969,31,L
"nivarra01",2003,1,"TEX","AL",28,90,9,19,1,2,0,7,4,2,4,10,0,1,2,0,1,DH,1980,24,R
"nivarra01",2004,1,"TEX","AL",7,18,3,4,0,0,0,4,1,1,0,7,0,0,2,1,0,CF,1980,25,R
"nixla01",2003,1,"TEX","AL",53,184,25,47,10,0,8,30,3,0,9,53,0,0,1,1,1,RF,1980,24,L
"nixla01",2004,1,"TEX","AL",115,371,58,92,20,4,14,46,1,1,23,113,4,2,1,3,6,RF,1980,25,L
"nixondo01",1987,1,"SEA","AL",46,132,17,33,4,0,3,12,21,7,13,28,0,2,4,0,3,CF,1961,27,R
"nixondo01",1988,1,"SFN","NL",59,78,15,27,3,0,0,6,11,8,10,12,0,0,1,0,1,LF,1961,28,R
"nixondo01",1989,1,"SFN","NL",95,166,23,44,2,0,1,15,10,3,11,30,1,0,0,0,4,CF,1961,29,R
"nixondo01",1990,1,"BAL","AL",8,20,1,5,2,0,0,2,5,0,1,7,0,0,0,0,0,LF,1961,30,R
"nixonot01",1983,1,"NYA","AL",13,14,2,2,0,0,0,0,2,0,1,5,0,0,0,0,0,RF,1959,25,B
"nixonot01",1984,1,"CLE","AL",49,91,16,14,0,0,0,1,12,6,8,11,0,0,3,1,2,LF,1959,26,B
"nixonot01",1985,1,"CLE","AL",104,162,34,38,4,0,3,9,20,11,8,27,0,0,4,0,2,LF,1959,27,B
"nixonot01",1986,1,"CLE","AL",105,95,33,25,4,1,0,8,23,6,13,12,0,0,2,0,1,LF,1959,28,B
"nixonot01",1987,1,"CLE","AL",19,17,2,1,0,0,0,1,2,3,3,4,0,0,0,0,0,LF,1959,29,B
"nixonot01",1988,1,"MON","NL",90,271,47,66,8,2,0,15,46,13,28,42,0,0,4,2,0,CF,1959,30,B
"nixonot01",1989,1,"MON","NL",126,258,41,56,7,2,0,21,37,12,33,36,1,0,2,0,4,CF,1959,31,B
"nixonot01",1990,1,"MON","NL",119,231,46,58,6,2,1,20,50,13,28,33,0,0,3,1,2,SS,1959,32,B
"nixonot01",1991,1,"ATL","NL",124,401,81,119,10,1,0,26,72,21,47,40,3,2,7,3,5,LF,1959,33,B
"nixonot01",1992,1,"ATL","NL",120,456,79,134,14,2,2,22,41,18,39,54,0,0,5,2,4,CF,1959,34,B
"nixonot01",1993,1,"ATL","NL",134,461,77,124,12,3,1,24,47,13,61,63,2,0,5,5,10,CF,1959,35,B
"nixonot01",1994,1,"BOS","AL",103,398,60,109,15,1,0,25,42,10,55,65,1,0,6,2,0,CF,1959,36,B
"nixonot01",1995,1,"TEX","AL",139,589,87,174,21,2,0,45,50,21,58,85,1,0,6,3,6,CF,1959,37,B
"nixonot01",1996,1,"TOR","AL",125,496,87,142,15,1,1,29,54,13,71,68,1,1,7,0,9,CF,1959,38,B
"nixonot01",1997,1,"TOR","AL",103,401,54,105,12,1,1,26,47,10,52,54,0,0,6,5,10,CF,1959,39,B
"nixonot01",1997,2,"LAN","NL",42,175,30,48,6,2,1,18,12,2,13,24,0,0,2,1,2,CF,1959,39,B
"nixonot01",1998,1,"MIN","AL",110,448,71,133,6,6,1,20,37,7,44,56,0,2,4,2,14,CF,1959,40,B
"nixonot01",1999,1,"ATL","NL",84,151,31,31,2,1,0,8,26,7,23,15,1,0,1,1,1,LF,1959,41,B
"nixontr01",1996,1,"BOS","AL",2,4,2,2,1,0,0,0,1,0,0,1,0,0,0,0,0,RF,1974,23,L
"nixontr01",1998,1,"BOS","AL",13,27,3,7,1,0,0,0,0,0,1,3,0,0,0,0,0,RF,1974,25,L
"nixontr01",1999,1,"BOS","AL",124,381,67,103,22,5,15,52,3,1,53,75,1,3,2,8,7,RF,1974,26,L
"nixontr01",2000,1,"BOS","AL",123,427,66,118,27,8,12,60,8,1,63,85,2,2,5,5,11,RF,1974,27,L
"nixontr01",2001,1,"BOS","AL",148,535,100,150,31,4,27,88,7,4,79,113,1,7,6,6,8,RF,1974,28,L
"nixontr01",2002,1,"BOS","AL",152,532,81,136,36,3,24,94,4,2,65,109,2,5,3,7,7,RF,1974,29,L
"nixontr01",2003,1,"BOS","AL",134,441,81,135,24,6,28,87,4,2,65,96,4,3,1,3,3,RF,1974,30,L
"nixontr01",2004,1,"BOS","AL",48,149,24,47,9,1,6,23,0,0,15,24,1,1,0,2,3,RF,1974,31,L
"noboaju01",1984,1,"CLE","AL",23,11,3,4,0,0,0,0,1,0,0,2,0,0,1,0,1,DH,1964,21,R
"noboaju01",1987,1,"CLE","AL",39,80,7,18,2,1,0,7,1,0,3,6,1,0,5,0,1,SS,1964,24,R
"noboaju01",1988,1,"CAL","AL",21,16,4,1,0,0,0,0,0,0,0,1,0,0,0,0,2,SS,1964,25,R
"noboaju01",1989,1,"MON","NL",21,44,3,10,0,0,0,1,0,0,1,3,0,0,0,0,0,SS,1964,26,R
"noboaju01",1990,1,"MON","NL",81,158,15,42,7,2,0,14,4,1,7,14,2,1,3,4,2,SS,1964,27,R
"noboaju01",1991,1,"MON","NL",67,95,5,23,3,0,1,2,2,3,1,8,1,0,0,0,1,SS,1964,28,R
"noboaju01",1992,1,"NYN","NL",46,47,7,7,0,0,0,3,0,0,3,8,0,1,0,1,2,SS,1964,29,R
"noboaju01",1994,1,"OAK","AL",17,40,3,13,1,1,0,6,1,0,2,5,0,0,0,0,0,SS,1964,31,R
"noboaju01",1994,2,"PIT","NL",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SS,1964,31,R
"nocepa01",1987,1,"CHN","NL",70,180,17,41,9,2,3,14,5,3,6,49,1,2,4,0,2,SS,1959,29,R
"nocepa01",1990,1,"CIN","NL",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1959,32,R
"nokesma01",1985,1,"SFN","NL",19,53,3,11,2,0,2,5,0,0,1,9,0,1,0,0,2,C,1963,23,L
"nokesma01",1986,1,"DET","AL",7,24,2,8,1,0,1,2,0,0,1,1,1,0,0,0,1,C,1963,24,L
"nokesma01",1987,1,"DET","AL",135,461,69,133,14,2,32,87,2,1,35,70,2,6,3,3,13,LF,1963,25,L
"nokesma01",1988,1,"DET","AL",122,382,53,96,18,0,16,53,0,1,34,58,3,1,6,2,11,DH,1963,26,L
"nokesma01",1989,1,"DET","AL",87,268,15,67,10,0,9,39,1,0,17,37,1,2,1,2,7,DH,1963,27,L
"nokesma01",1990,1,"DET","AL",44,111,12,30,5,1,3,8,0,0,4,14,3,2,0,1,5,RF,1963,28,L
"nokesma01",1990,2,"NYA","AL",92,240,21,57,4,0,8,32,2,2,20,33,3,4,0,0,6,RF,1963,28,L
"nokesma01",1991,1,"NYA","AL",135,456,52,122,20,0,24,77,3,2,25,49,5,5,0,7,6,DH,1963,29,L
"nokesma01",1992,1,"NYA","AL",121,384,42,86,9,1,22,59,0,1,37,62,11,3,0,6,13,C,1963,30,L
"nokesma01",1993,1,"NYA","AL",76,217,25,54,8,0,10,35,0,0,16,31,2,2,0,3,4,DH,1963,31,L
"nokesma01",1994,1,"NYA","AL",28,79,11,23,3,0,7,19,0,0,5,16,0,0,0,1,1,DH,1963,32,L
"nokesma01",1995,1,"BAL","AL",26,49,4,6,1,0,2,6,0,0,4,11,0,0,0,1,2,C,1963,33,L
"nokesma01",1995,2,"COL","NL",10,11,1,2,1,0,0,0,0,0,1,4,1,0,0,0,1,C,1963,33,L
"nolanjo01",1972,1,"NYN","NL",4,10,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,C,1951,22,L
